"","NATCODE","COD_INE","PROVINCIA","MUN_NAME","POBLACION_MUNI","Area..km2.","POBLACION_CAPITAL","CAI_num","X2020_indGini","X2020_indP80.P20","X2020_indUnitCons.60.","X2020_income_mean_HH","X2020_income_mean_PP","Popul.Density..peopl.km2.","population_log","PV.20kw.capacity","PV.20kw.units","tot_units_PV","tot_cap_PV","cap_PV.20kW","wind.onshore","cogenNG.B_OilCoal","solar_therm","HP_gen","hydro.10MW","hydro.10MW.1","cogenWastBio","other_pow_plans","PoorHousing.","VulnerableAge.","Unemployed.","HigherEdu.","LowEdu.","X2021_POBLACION_MUNI","X..male","X..female","gender.ratio..m.f.","hydro_total","Renewable_profile","Income_level_PP","CCAA","Con_CAI"
"1672",34070909439,9439,"Burgos","Villalbilla de Burgos",1462,14.4516,1108,NA,25.1,2.1,10.5,34687,13980,101.165268897562,3.16494737262184,0,0,2,300000,300000,0,0,0,0,0,0,0,0,12,0.252920962199313,0.327571305099395,0.0417732310315431,0.00682011935208866,1455,54.3642611683849,45.6357388316151,"1.1912650602409638",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1673",34070909440,9440,"Burgos","Villalbilla de Gumiel",86,26.412338,86,NA,28.8769,NA,NA,28074.8862,14981,3.25605404565094,1.93449845124357,0,0,1,50000,50000,0,0,0,0,0,0,0,0,7,0.546511627906977,0.580246913580247,0.197530864197531,0.604938271604938,86,62.7906976744186,37.2093023255814,"1.6875",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1674",34070909441,9441,"Burgos","Villaldemiro",95,13.430295,95,NA,28.8848,NA,NA,28022.9245,14981,7.07356018613143,1.97772360528885,0,0,2,5000000,5000000,0,0,0,0,0,0,0,0,4,0.343434343434343,0.53763440860215,0.311827956989247,0.397849462365591,99,56.5656565656566,43.4343434343434,"1.302325581395349",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1675",34070909442,9442,"Burgos","Villalmanzo",423,23.91434,423,NA,25.4,2.4,NA,28792,13208,17.68813189074,2.62634036737504,0,0,3,341600,341600,0,0,0,0,0,0,0,0,4,0.346987951807229,0.533505154639175,0.228205128205128,0.61025641025641,415,54.6987951807229,45.3012048192771,"1.2074468085106382",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1676",34070909443,9443,"Burgos","Villamayor de los Montes",160,40.4193,160,NA,23.5,2.1,NA,31073,15877,3.95850497163484,2.20411998265593,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.356687898089172,0.477124183006536,0.294117647058824,0.483660130718954,157,48.4076433121019,51.5923566878981,"0.9382716049382716",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1677",34070909444,9444,"Burgos","Villamayor de Treviño",61,18.749246,61,NA,28.872,NA,NA,28075.6594,14981,3.25346416597233,1.78532983501077,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.467741935483871,0.209677419354839,0.629032258064516,64,53.125,46.875,"1.1333333333333333",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1678",34070909445,9445,"Burgos","Villambistia",45,13.070218,45,NA,28.872,NA,NA,28075.6594,14981,3.44294180862171,1.65321251377534,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.511111111111111,NA,NA,NA,45,73.3333333333333,26.6666666666667,"2.75",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1679",34070909446,9446,"Burgos","Villamedianilla",9,6.75825,9,NA,28.872,NA,NA,28075.6594,14981,1.33170569304184,0.954242509439325,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.3,NA,NA,NA,10,70,30,"2.3333333333333335",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1680",34070909447,9447,"Burgos","Villamiel de la Sierra",44,17.906866,44,NA,28.7958,NA,NA,27995.833,14981,2.45715805322941,1.64345267648619,0,0,0,0,0,17850000,0,0,0,0,0,0,0,18,0.5,NA,NA,NA,44,61.3636363636364,38.6363636363636,"1.588235294117647",0,"Wind Onshore","Medium Income","Castilla y León","Sin CAIs"
"1681",34070909448,9448,"Burgos","Villangómez",223,38.3486,146,NA,28.7,2.9,NA,32940,16396,5.81507538736747,2.34830486304816,20000,1,2,61900,41900,0,0,0,0,0,0,0,0,16,0.388392857142857,0.497716894977169,0.246575342465753,0.570776255707763,224,60.7142857142857,39.2857142857143,"1.5454545454545454",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1682",34070909449,9449,"Burgos","Villanueva de Argaño",118,7.921404,118,NA,23.6,2.4,NA,40801,15748,14.8963491825439,2.07188200730613,0,0,0,100000,100000,0,0,0,0,0,0,0,0,16,0.394736842105263,0.53,0.242718446601942,0.553398058252427,114,58.7719298245614,41.2280701754386,"1.425531914893617",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1683",34070909450,9450,"Burgos","Villanueva de Carazo",24,7.382681,24,NA,28.872,NA,NA,28075.6594,14981,3.25085155379191,1.38021124171161,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.458333333333333,NA,NA,NA,24,66.6666666666667,33.3333333333333,"2",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1684",34070909451,9451,"Burgos","Villanueva de Gumiel",284,22.329273,280,NA,23.3,2.3,NA,31804,13900,12.7187302515402,2.45331834004704,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.341911764705882,0.53515625,0.217898832684825,0.552529182879377,272,51.4705882352941,48.5294117647059,"1.0606060606060606",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1685",34070909454,9454,"Burgos","Villanueva de Teba",43,6.124493,43,NA,28.872,NA,NA,28075.6594,14981,7.02098932923917,1.63346845557959,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.307692307692308,NA,NA,NA,39,58.974358974359,41.025641025641,"1.4375",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1686",34070909455,9455,"Burgos","Villaquirán de la Puebla",46,11.483825,46,NA,28.872,NA,NA,28075.6594,14981,4.00563401131592,1.66275783168157,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.333333333333333,NA,NA,NA,48,60.4166666666667,39.5833333333333,"1.5263157894736843",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1687",34070909456,9456,"Burgos","Villaquirán de los Infantes",151,12.975722,67,NA,35.7,3.1,NA,35398,15487,11.6371173796726,2.17897694729317,0,0,1,250000,250000,0,0,0,0,0,0,0,0,8,0.413333333333333,0.553191489361702,0.276595744680851,0.567375886524823,150,53.3333333333333,46.6666666666667,"1.1428571428571428",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1688",34070909458,9458,"Burgos","Villariezo",717,10.24,717,NA,23.5,2,7.2,36531,14454,70.01953125,2.8555191556678,40000,2,3,310000,270000,0,0,0,0,0,0,0,0,29,0.282199710564399,0.324723247232472,0.0255009107468124,0.00910746812386157,691,54.1244573082489,45.8755426917511,"1.1798107255520505",0,"Solar PV","Medium Income","Castilla y León","Sin CAIs"
"1689",34070909460,9460,"Burgos","Villasandino",172,43.714428,167,NA,27.8,2.6,NA,30186,13864,3.93462771604835,2.23552844690755,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.455056179775281,0.611764705882353,0.235294117647059,0.564705882352941,178,57.8651685393258,42.1348314606742,"1.3733333333333333",0,"None","Medium Income","Castilla y León","Sin CAIs"
"1690",34070909463,9463,"Burgos","Villasur de Herreros",278,87.801245,184,NA,25.9,2.5,NA,31718,14695,3.16624211877633,2.44404479591808,0,0,0,0,0,0,0,0,0,1333000,0,0,0,0,0.33976833976834,0.52,0.306772908366534,0.49402390438247,259,62.5482625482625,37.4517374517375,"1.6701030927835052",1333000,"Hydro","Medium Income","Castilla y León","Sin CAIs"
"1691",34070909464,9464,"Burgos","Villatuelda",46,15.295046,46,NA,28.872,NA,NA,28075.6594,14981,3.00750975185037,1.66275783168157,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,NA,NA,NA,40,52.5,47.5,"1.105263157894737",0,"None","Medium Income","Castilla y León","Sin CAIs"
